city,station,latitude,longitude,date,aqi,aqi_level,pm25,pm10,o3,no2,so2,co,latitude_normalized,longitude_normalized,aqi_normalized,pm25_normalized,pm10_normalized,o3_normalized,no2_normalized,so2_normalized,co_normalized,year,month_x,quarter,day_of_year,week,season,aqi_rolling_7,aqi_rolling_30,aqi_rolling_std,aqi_mean,aqi_std,aqi_min,aqi_max,pm25_mean,pm10_mean,aqi_lag_1,pm25_lag_1,aqi_lag_7,pm25_lag_7,aqi_lag_14,pm25_lag_14,aqi_lag_30,pm25_lag_30,day_num,sin_365d,cos_365d,sin_30d,cos_30d,sin_7d,cos_7d,pm_ratio,pm_sum,pollutant_index,month_period,month_y,aqi_monthly_mean,aqi_monthly_std,aqi_monthly_min,aqi_monthly_max,aqi_trend_30,aqi_zscore,aqi_deviation,month,regional_aqi_mean,station_vs_region,station_percentile,aqi_tomorrow,aqi_next_week,aqi_next_month,aqi_category,aqi_category_next_week
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-03-01,-0.7442508170093325,Moderate,-0.6339734917305595,0.11468601467700366,0.12823312499789577,0.7449473545336228,1.2385607432623007,0.4444198343120693,0.2455132512366318,-0.5108461904306688,-0.7442508170093325,-0.633973491730559,0.1146860146770036,0.1282331249978959,0.7449473545336229,1.2385607432623011,0.44441983431206916,2020,3,-1.3416407864998738,61,9,Summer,-0.4105732077022216,-0.6610321783395442,-1.220805546507573,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.3699122546076782,-0.18892081766159427,6.197132798060526e-16,4.863558355163816e-16,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,60,1.2081463043077045,0.7196887102152872,-0.04139824139672111,1.3194454373749707,-0.6017838376219086,-1.2854129715855431,-0.9902728053483482,-0.20429983031998591,-0.14382671938572603,2020-03,2020-03,-0.7442508170093325,,-0.7442508170093325,-0.7442508170093325,,-1.0203109249149156,,3,-1.0049971813433347,-0.23817270829527293,-0.8703882797784894,0.3545923150859105,0.05649194474059058,1.048275655127761,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-04-01,0.3641970426915882,Moderate,1.0244803233979214,-0.1689939706053111,-0.6655134507099413,1.2771534583132598,-0.42098905573849504,0.11620360739292981,0.2455132512366318,-0.5108461904306688,0.36419704269158815,1.0244803233979218,-0.16899397060531135,-0.6655134507099411,1.27715345831326,-0.42098905573849515,0.1162036073929299,2020,4,-0.4472135954999579,92,14,Summer,-0.10196121148691874,-0.12197741295707702,-1.3482814650792432,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.7541050526370852,-0.6426193482994144,6.197132798060526e-16,4.863558355163816e-16,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,91,1.4077033224381919,0.000545772764818025,0.2619136345448711,1.2893604255347935,0.017626679854717924,1.3792973632059076,1.4215389208602913,0.3399308620947879,0.5658459772775654,2020-04,2020-04,0.3641970426915882,,0.3641970426915882,0.3641970426915882,,0.20603101230598297,0.4022328737105817,4,-1.0165104465188535,1.087497804856411,1.5666989036012804,1.8059277828915037,-0.2152371176039382,0.03857256839407255,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-05-01,1.8141532009960153,Unhealthy for Sensitive,1.8478446683792253,1.1777837813042915,1.1358527915672576,-0.9584538829247989,0.32899038145006504,-1.68185050529453,0.2455132512366318,-0.5108461904306688,1.8141532009960148,1.8478446683792253,1.177783781304291,1.135852791567258,-0.9584538829247986,0.3289903814500651,-1.6818505052945305,2020,5,-0.4472135954999579,122,18,Summer,0.697934661699902,1.2752063891602836,0.19811762106112804,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.3588443340539658,1.0218135897465372,6.197132798060526e-16,4.863558355163816e-16,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,121,1.2264341873067763,-0.699155058742481,0.26191363454487077,1.2893604255347935,1.4094294789528525,-0.3343888639688086,0.40654151723927995,1.5016109122440549,1.5106338153150771,2020-05,2020-05,1.8141532009960153,,1.8141532009960153,1.8141532009960153,,1.8102039361818953,1.9956518392022746,5,0.893860059021279,1.5821331593877557,1.5666989036012804,-0.6700754765109329,-0.664952845405141,0.7681050350428014,1.872456306803253,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-06-01,-0.6594969326843746,Moderate,-0.5427780737737696,-0.6909464187732662,0.9837254884439967,-1.1481003597130484,-0.13411702558673513,1.4576090565407174,0.2455132512366318,-0.5108461904306688,-0.6594969326843751,-0.5427780737737695,-0.6909464187732669,0.9837254884439969,-1.1481003597130481,-0.13411702558673502,1.4576090565407174,2020,6,-0.4472135954999579,153,23,Monsoon,0.3572505032144248,0.6801309501815904,0.1242765957074215,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,1.814688921592109,1.8481463602453914,6.197132798060526e-16,4.863558355163816e-16,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,152,0.7029584610379898,-1.230341854816839,0.5519693260559475,1.2004202493955833,-1.3741761192433866,-0.334388863968812,0.1521803715140102,-0.6478197915095516,-0.7266382093995526,2020-06,2020-06,-0.6594969326843746,,-0.6594969326843746,-0.6594969326843746,,-0.9265426508545471,-1.1638851957174785,6,0.8931820556276089,-1.3593022585592587,-1.218543591689885,-0.712492730870867,0.32780804498429134,-0.6742082916725958,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-07-01,-0.7018738748468534,Moderate,-0.8684759950480196,-1.224601836631086,0.7349526045130172,0.951679099500994,1.0447018286887562,1.7715550127242423,0.2455132512366318,-0.5108461904306688,-0.7018738748468535,-0.8684759950480195,-1.2246018366310862,0.7349526045130174,0.9516790995009945,1.0447018286887564,1.7715550127242425,2020,7,0.4472135954999579,183,27,Monsoon,0.10107161700668907,0.232661470400541,0.019420071175366777,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.669006973594741,-0.5510951490353009,6.197132798060526e-16,4.863558355163816e-16,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,182,0.006852991503045234,-1.4209398123892647,0.551969326055952,1.2004202493955816,0.017626679854703235,1.3792973632059076,0.7643501193221175,-1.10789109849936,-0.8894878993452549,2020-07,2020-07,-0.7018738748468534,,-0.7018738748468534,-0.7018738748468534,-0.9911126370188367,-0.9734267878847312,-1.3569415321674514,7,1.3671703903868622,-1.7148237357227853,-1.5666989036012808,1.4266676262615037,0.04410308171576416,-0.5087861766747498,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-08-01,1.4352534828373802,Unhealthy for Sensitive,1.1319606374184237,1.6674360331282212,0.11391526117452971,0.8158512174769772,-1.6585530356423333,-0.7257423660083412,0.2455132512366318,-0.5108461904306688,1.4352534828373806,1.1319606374184241,1.6674360331282205,0.11391526117453002,0.8158512174769778,-1.6585530356423335,-0.7257423660083411,2020,8,0.4472135954999579,214,31,Monsoon,0.3989998821486634,0.8862024211333879,0.5516582651560413,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.711556013115913,-0.877967289264278,0.5098504857894525,0.5540666403057686,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,213,-0.7135762871055605,-1.2303418548168392,0.8160920075758608,1.056512021436934,0.6370371973314043,-1.2854129715855287,-0.550310494220675,1.4867427541523108,1.3440338225008293,2020-08,2020-08,1.4352534828373802,,1.4352534828373802,1.4352534828373802,0.9665448130965589,1.3910045933237778,1.3424526222724018,8,1.0357162785005343,1.04019595725085,0.5222329678670933,0.48808190968923276,-1.30256632908288,-0.7981701803798424,1.872456306803253,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-09-01,0.4975597724382129,Moderate,0.10796637293218195,0.6441283634464723,0.3671624775503106,0.6526869063663664,0.09400987893667823,-1.4249856320534644,0.2455132512366318,-0.5108461904306688,0.49755977243821237,0.10796637293218253,0.6441283634464715,0.36716247755031056,0.6526869063663667,0.09400987893667796,-1.4249856320534646,2020,9,0.4472135954999579,245,36,Monsoon,0.6591838569432602,1.0087342911083568,0.47046146395379557,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,1.4342504505792766,1.1296813960220995,-0.3435667877564376,-0.1536908366403184,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,244,-1.2370520133743472,-0.6991550587424813,1.0427382505209277,0.8639252217689437,-1.0985125055408582,0.8515188008728571,-0.6579494875824148,0.4325061860622498,0.4195120441952671,2020-09,2020-09,0.4975597724382129,,0.4975597724382129,0.4975597724382129,0.8979142522244711,0.3535781494303861,0.6308237097989331,9,0.7597177272096212,0.10268223151005346,0.1740776559556976,0.059750811740877194,-1.3054570637886729,-0.06109949076918642,0.19354156097717315,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-10-01,0.06963574864063132,Moderate,0.02458770508597388,0.15775294313570498,1.6808264833441147,-0.9627251999695794,0.9947684719046616,-1.339364007639776,0.2455132512366318,-0.5108461904306688,0.06963574864063123,0.024587705085974167,0.1577529431357047,1.6808264833441138,-0.9627251999695791,0.9947684719046619,-1.3393640076397761,2020,10,1.3416407864998738,275,40,Post-Monsoon,0.905654072911643,0.9483122983813799,0.11793674710710471,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.4927486643117719,0.10199538714219555,-0.7452005685105331,-0.6287234178787943,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,274,-1.4183211485057632,0.0005457727648173632,1.0427382505209346,0.8639252217689367,1.13376586525032,0.8515188008728615,-0.2787236663403284,0.10512617675913544,0.07852296799363735,2020-10,2020-10,0.06963574864063132,,0.06963574864063132,0.06963574864063132,0.4648395878928832,-0.11985970489402353,-0.06412132174675865,10,0.9947546395094107,-0.5575425296460533,-0.8703882797784894,-0.21388206442418908,-0.5687326759123217,0.5695984970453863,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-11-01,-0.20373707432908617,Moderate,-0.9720479340132311,-0.19754921664858038,-1.7107175098156382,0.3724885082287724,-1.691841940165063,-0.18347207805498011,0.2455132512366318,-0.5108461904306688,-0.20373707432908633,-0.9720479340132309,-0.19754921664858052,-1.710717509815638,0.37248850822877294,-1.691841940165063,-0.1834720780549803,2020,11,1.3416407864998738,306,44,Post-Monsoon,0.7336659232287535,0.8068563100079652,0.22302462551916674,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.06308679463719095,0.018316119243577334,0.41827275076408893,1.113975359978785,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,305,-1.2187641303752759,0.7196887102152869,1.2220025265051366,0.6310768176710769,-0.601783837621934,-1.285412971585531,-1.1249800153956846,-0.5370099340333475,-0.7225994216949649,2020-11,2020-11,-0.20373707432908617,,-0.20373707432908617,-0.20373707432908617,0.018022440460615213,-0.42230835357893803,-0.5287421269778377,11,-0.9362757807623489,0.36041306795003475,0.8703882797784892,-0.6667486330317222,-0.09010960105318992,-0.6427990293312326,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2020-12-01,-0.6561732509461408,Moderate,-0.5825132201692281,-1.1642145130313852,0.3438959488373415,1.262630980361007,-1.510711136144327,1.3719874321270287,0.2455132512366318,-0.5108461904306688,-0.6561732509461412,-0.582513220169228,-1.1642145130313855,0.3438959488373415,1.262630980361007,-1.5107111361443275,1.371987432127029,2020,12,1.3416407864998738,336,49,Winter,-0.014425911456290085,0.5493733138700276,-0.5492046232105949,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.21139622501899794,-0.9819126298570927,1.940207489995134,1.9791643840211968,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,335,-0.7030262680335126,1.2253116765114318,1.2220025265051313,0.6310768176710858,-1.0985125055408802,0.8515188008728304,1.2145656707783363,-0.9485493287614263,-0.8652551731177281,2020-12,2020-12,-0.6561732509461408,,-0.6561732509461408,-0.6561732509461408,-0.5002726896336787,-0.9228654636364934,-0.604216826413012,12,-0.9683210355008762,-0.15703324024903362,0.1740776559556976,0.33296783247104167,-1.0234039489234557,1.4972187115269786,0.19354156097717315,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-01-01,0.3425931113930691,Moderate,0.17440874887212915,0.26261155155689037,1.1940191133496807,0.2110327239360734,0.6354441201446072,0.0020414415080116217,0.2455132512366318,-0.5108461904306688,0.3425931113930689,0.17440874887212923,0.2626115515568901,1.1940191133496805,0.21103272393607375,0.6354441201446075,0.002041441508011358,2021,1,-1.3416407864998738,1,53,Winter,0.2890381829366329,0.6159749032854339,-0.715741126315766,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.6656697940244528,-0.590973550143236,-0.6562393402001797,-0.5328955196462488,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,366,0.01901399506449022,1.4096912164477813,1.3460501264625158,0.368143401733059,1.409429478952853,-0.3343888639688066,-0.22699839475107425,0.23248738003558264,0.2825538682843331,2021-01,2021-01,0.3425931113930691,,0.3425931113930691,0.3425931113930691,-0.3285098907655626,0.18212929538863368,0.9237666580372758,1,-0.9961575521919089,1.0487027136186324,1.2185435916898848,0.04727514869383783,1.3395651920117913,1.613223587107747,0.19354156097717315,0.7467948624182478
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-02-01,0.05717194212225527,Moderate,0.2629985834587251,0.009827406255817957,0.6400967566832199,-1.4325700748954227,-1.5420418698127787,-0.4546072220316608,0.2455132512366318,-0.5108461904306688,0.057171942122255244,0.2629985834587254,0.009827406255817895,0.6400967566832201,-1.4325700748954224,-1.5420418698127787,-0.454607222031661,2021,2,-1.3416407864998738,32,5,Winter,0.5189009111521685,0.5975741680397796,-1.0550344287645002,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.33715266684709333,0.1686773037489071,-0.7007199543553562,-0.8751380133339116,6.49262662045728e-16,0.0,7.738236812960982e-16,-6.051904817928871e-16,397,0.7342905932972751,1.2005245623898815,1.4094595750285268,0.08661642592584089,-1.3741761192433817,-0.3343888639688334,0.18122001069479454,0.1191527409966296,-0.08439884316107606,2021-02,2021-02,0.05717194212225527,,0.05717194212225527,0.05717194212225527,-0.3352249688709505,-0.13364915696172466,0.6857866248900035,2,-1.0221391539379963,0.7259812467289487,0.8703882797784892,-1.3088294245193546,-1.4347142013476961,-0.638192337521166,0.19354156097717315,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-03-01,-1.2976438264252343,Good,-1.1003729149952854,-1.7732370556919324,0.23382737069521786,0.4826884879841065,0.7059382708986235,1.3862577028626437,0.2455132512366318,-0.5108461904306688,-1.2976438264252346,-1.100372914995285,-1.7732370556919321,0.2338273706952182,0.48268848798410696,0.7059382708986236,1.3862577028626437,2021,3,-1.3416407864998738,60,9,Summer,-0.308705561864686,0.24719498022923153,-1.1745238334549575,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.05057237124861104,0.25758652589118886,1.5424984693135548,1.2269153828957136,0.48130677474494243,0.5311195463660993,7.738236812960982e-16,-6.051904817928871e-16,425,1.2081463043077045,0.7196887102152875,1.2220025265051253,0.6310768176710951,-1.3741761192433724,-0.33438886396887363,2.596779259854198,-1.5365429015971819,-1.335990304329242,2021-03,2021-03,-1.2976438264252343,,-1.2976438264252343,-1.2976438264252343,-0.8260391305480743,-1.6325625967208515,-0.9847682056703659,3,-1.0049971813433347,-0.8963140141163846,-1.5666989036012808,-1.3117404125636638,1.2677097864677978,-0.3496459141451762,-1.4853731848489067,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-04-01,-1.3005520479461887,Good,-1.065848935340215,-0.872108389572368,-1.6194411279416816,0.37761408868250906,1.7134171754247698,1.7287442005173976,0.2455132512366318,-0.5108461904306688,-1.3005520479461892,-1.0658489353402145,-0.8721083895723685,-1.6194411279416816,0.37761408868250934,1.71341717542477,1.7287442005173972,2021,4,-0.4472135954999579,91,13,Summer,-0.8532298572762016,-0.06005982635071945,-0.9915673515379356,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-1.3097454510900386,-1.1107002531073096,0.5582558600171447,0.15090498274170172,-0.41280343543422643,-0.208604207900044,7.738236812960982e-16,-6.051904817928871e-16,456,1.4077033224381919,0.000545772764819314,1.3460501264625186,0.3681434017330506,1.1337658652503015,0.851518800872884,-0.4289723843401958,-0.9816520203619125,-0.8350363865423294,2021-04,2021-04,-1.3005520479461887,,-1.3005520479461887,-1.3005520479461887,-1.1419764546361812,-1.6357801355366484,-0.9256162641991621,4,-1.0165104465188535,-0.8923612134808224,-1.218543591689885,-0.5698543166997155,0.384383852797666,0.9004427270410782,-1.4853731848489067,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-05-01,-0.5593710203200859,Moderate,-0.3434509459539285,0.07255532379349165,-0.07579643448506573,-1.3189530415042643,0.7607670548184137,-1.2394721124904726,0.2455132512366318,-0.5108461904306688,-0.5593710203200863,-0.3434509459539283,0.0725553237934913,-0.07579643448506573,-1.318953041504264,0.7607670548184139,-1.2394721124904728,2021,5,-0.4472135954999579,121,17,Summer,-1.0437127092293055,-0.16973335936775313,-1.1314489660233282,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-1.3126654832140405,-1.076051806243038,0.1090888739403606,0.06329090435765995,-0.8335880565762881,-0.7050919114403759,7.738236812960982e-16,-6.051904817928871e-16,486,1.2264341873067761,-0.6991550587424818,1.3460501264625218,0.36814340173304166,0.6370371973313892,-1.2854129715855358,-0.6125131551670483,-0.10443069294902739,-0.21190914069163494,2021-05,2021-05,-0.5593710203200859,,-0.5593710203200859,-0.5593710203200859,-1.1307126153711178,-0.8157673859106803,-0.20062580206492195,5,0.893860059021279,-1.2406605944831233,-1.218543591689885,-0.08787786764908993,0.0461678922199018,-0.41958387162527827,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-06-01,-0.07785262849348652,Moderate,-0.5023915315357623,-0.0917543706522057,1.024889346936173,1.6547378850718468,1.6869818688920142,-0.8541748026288741,0.2455132512366318,-0.5108461904306688,-0.07785262849348674,-0.5023915315357619,-0.091754370652206,1.024889346936173,1.654737885071847,1.6869818688920144,-0.8541748026288742,2021,6,-0.4472135954999579,152,22,Monsoon,-1.0055909759784523,-0.16816989820308967,-1.0853239455984438,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.5684744390398146,-0.35104939921516676,-0.17785469580577945,-0.9839711263265883,0.3853623985887723,1.1163168684064328,7.738236812960982e-16,-6.051904817928871e-16,517,0.7029584610379894,-1.2303418548168392,1.4094595750285268,0.08661642592584226,-1.098512505540873,0.8515188008728389,-0.6320678269705416,-0.27134680737520767,-0.05656005648302399,2021-06,2021-06,-0.07785262849348652,,-0.07785262849348652,-0.07785262849348652,-0.9847497859793413,-0.283034887695155,0.6439685856814235,6,0.8931820556276089,-0.6675621473358677,-1.218543591689885,-1.0277111505260648,-0.8867134935495361,0.8384617826874552,0.19354156097717315,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-07-01,-1.0167927195444915,Good,-1.2853693342790595,-1.2302192620822208,0.4145904014652096,0.09399863690909048,0.41514989903830685,0.2589063147490772,0.2455132512366318,-0.5108461904306688,-1.0167927195444915,-1.2853693342790593,-1.230219262082221,0.4145904014652096,0.09399863690909105,0.415149899038307,0.2589063147490773,2021,7,0.4472135954999579,182,26,Monsoon,-1.1147977893835346,-0.34975073825336334,-0.9764783339761929,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-0.08500054879433928,-0.5105630036469074,-0.6527506645801656,-0.5746491038761437,1.9798665547079846,2.020582656987095,7.738236812960982e-16,-6.051904817928871e-16,547,0.006852991503044955,-1.4209398123892647,1.4094595750285255,0.08661642592585231,1.133765865250305,0.8515188008728797,-0.16970210204175046,-1.2907974961562838,-1.2416557629435119,2021-07,2021-07,-1.0167927195444915,,-1.0167927195444915,-1.0167927195444915,-1.0823728236310315,-1.3218402767953166,-0.9481503371405732,7,1.3671703903868622,-2.0893515959423072,-1.5666989036012808,1.3518136479792664,0.40750973044400896,-0.11386705150267679,-1.4853731848489067,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-08-01,1.3604706437271228,Unhealthy for Sensitive,1.0134065940745967,1.3940546611729872,0.4477004615567432,-0.33313306756894906,-1.1053697693087345,1.343446890655799,0.2455132512366318,-0.5108461904306688,1.360470643727123,1.013406594074597,1.3940546611729865,0.44770046155674353,-0.3331330675689486,-1.1053697693087348,1.343446890655799,2021,8,0.4472135954999579,213,30,Monsoon,-0.8065527515466087,-0.0730586737252226,0.08663371695055949,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-1.027753777400702,-1.2963636287573685,0.3955963592339984,0.22072245145398517,-0.740384948310294,-0.6049358905532772,7.738236812960982e-16,-6.051904817928871e-16,578,-0.7135762871055596,-1.2303418548168397,1.4094595750285275,-0.20120002999145212,-0.6017838376219492,-1.2854129715855238,-0.4519439617328308,1.2718557900339003,1.0957926210866977,2021-08,2021-08,1.3604706437271228,,1.3604706437271228,1.3604706437271228,-0.6504812561885458,1.3082678809175696,1.6491904677280806,8,1.0357162785005343,0.951257942950699,1.2185435916898848,-1.4419031636877755,-0.906122712288431,-0.48114602581435006,1.872456306803253,-1.1009450033588601
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-09-01,-1.4305910959545798,Good,-1.3648396270699763,-1.5972243915563704,-1.2462818020452129,1.570165807585195,0.6667748538130588,1.229284724770881,0.2455132512366318,-0.5108461904306688,-1.43059109595458,-1.3648396270699763,-1.597224391556371,-1.2462818020452129,1.570165807585195,0.6667748538130591,1.2292847247708811,2021,9,0.4472135954999579,244,35,Monsoon,-1.2570937639931523,-0.31483576981941086,0.25789037787291613,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,1.359163910247796,1.010699936978752,0.09600634036530875,0.3138124097370294,-0.7869865024432908,-0.9626359651500582,7.738236812960982e-16,-6.051904817928871e-16,609,-1.237052013374348,-0.6991550587424805,1.3460501264625242,-0.4827270057986518,0.017626679854651474,1.3792973632059076,0.7388644896184063,-1.544958840139678,-1.3121181841467673,2021-09,2021-09,-1.4305910959545798,,-1.4305910959545798,-1.4305910959545798,-0.8488726748433695,-1.779650085442998,-1.8547856500685587,9,0.7597177272096212,-2.1904362371954864,-1.5666989036012808,1.2794548023064376,0.2889896075065016,0.24629249001162137,-1.4853731848489067,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-10-01,1.2881805659205412,Moderate,1.2068711593115011,0.7742653863977651,-0.9885602532246301,0.8961519779188485,-1.3070613672993916,-1.0539585929274806,0.2455132512366318,-0.5108461904306688,1.2881805659205408,1.2068711593115014,0.7742653863977649,-0.9885602532246298,0.8961519779188489,-1.3070613672993918,-1.0539585929274806,2021,10,1.3416407864998738,274,39,Post-Monsoon,-0.4740255535862037,-0.07705132668425375,0.9116323869746493,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,-1.4432326339015586,-1.376120430973239,-1.3260650592428405,-1.1188146688395275,1.5631938354011878,1.2343578930233705,7.738236812960982e-16,-6.051904817928871e-16,639,-1.4183211485057632,0.0005457727648157599,1.3460501264625275,-0.48272700579864225,1.4094294789528854,-0.33438886396866735,0.2594760199832314,0.9837501605957699,1.0053526249875342,2021-10,2021-10,1.2881805659205412,,1.2881805659205412,1.2881805659205412,-0.524598858801642,1.2282890589249027,1.5929997345600755,10,0.9947546395094107,0.8916530033669502,0.1740776559556976,0.3899400270525222,2.2373447992108875,-0.6913786884192078,0.19354156097717315,0.7467948624182478
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-11-01,0.3995111611603204,Moderate,0.5730630045118109,-0.20878406755085036,-1.2131717419536796,1.3164495751252396,1.3883608136145844,0.5585820001969874,0.2455132512366318,-0.5108461904306688,0.39951116116032065,0.5730630045118111,-0.20878406755085097,-1.2131717419536794,1.31644957512524,1.3883608136145846,0.5585820001969876,2021,11,1.3416407864998738,305,44,Post-Monsoon,0.04080656675204187,-0.0030080290239871865,0.5992765470426119,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,1.286580254594032,1.2048619882747642,-1.3291176504103526,-1.0825369645086351,0.5320202307132039,0.10974885849109127,7.738236812960982e-16,-6.051904817928871e-16,670,-1.218764130375276,0.7196887102152866,1.2220025265051397,-0.745660421736689,-1.3741761192433672,-0.334388863968895,0.909405053032038,0.12167752255937865,0.4341526496243977,2021-11,2021-11,0.3995111611603204,,0.3995111611603204,0.3995111611603204,-0.4141035801004078,0.24510112649780294,0.2613226932340026,11,-0.9362757807623489,1.0778463833045802,0.8703882797784892,0.04935442586834429,0.7956941052219065,2.1911540141888293,0.19354156097717315,-0.17707507047030616
Erode,Erode - AQ Station,0.2455132512366309,-0.5108461904306715,2021-12-01,0.05924924320865119,Moderate,0.24736508323756096,0.05804364137805961,0.3671624775503106,-0.9020724979336977,0.7313944920042402,1.643122576103709,0.2455132512366318,-0.5108461904306688,0.059249243208651194,0.2473650832375614,0.05804364137805908,0.36716247755031056,-0.9020724979336975,0.7313944920042402,1.6431225761037096,2021,12,1.3416407864998738,335,48,Winter,0.22814406117619643,0.01236964866499813,0.49266928788138226,1.8902487796924492,-1.456801958722095,1.6266580541459514,-0.6725909255588792,1.730362695821692,1.2693237453550654,0.3943018669882757,0.5687688033891749,-0.5511429871472621,-0.32344311350939897,0.061435909566273046,0.018177639394315263,7.738236812960982e-16,-6.051904817928871e-16,700,-0.7030262680335152,1.2253116765114305,1.2220025265051555,-0.7456604217366631,0.017626679854575923,1.3792973632059076,0.09887263131335873,0.14131471249187058,0.14148478345980062,2021-12,2021-12,0.05924924320865119,,0.05924924320865119,0.05924924320865119,-0.3762279000055765,-0.13135091495044124,0.24001643836952716,12,-0.9683210355008762,0.6938070965557368,0.8703882797784892,-0.8900630015737291,1.285467156803382,-0.7847688951141941,0.19354156097717315,0.7467948624182478
